Date,Open,High,Low,Close,Adj Close,Volume
2014-04-30,358.0,364.950012,355.825012,360.649994,336.343658,4393460.0
2014-05-02,361.75,363.774994,357.774994,358.549988,334.38516200000004,2957646.0
2014-05-05,359.924988,361.549988,357.0,358.350006,334.198669,2596162.0
2014-05-06,360.100006,362.299988,357.049988,360.100006,335.83075,3092280.0
2014-05-07,359.25,363.5,355.725006,357.799988,333.68576,3299312.0
2014-05-08,358.575012,361.5,357.75,359.149994,334.944733,3760214.0
2014-05-09,360.0,380.0,360.0,378.399994,352.89736899999997,8188222.0
2014-05-12,377.549988,397.424988,377.25,396.075012,369.381165,8780680.0
2014-05-13,400.0,400.0,391.25,394.075012,367.515961,6332608.0
2014-05-14,392.5,397.399994,387.125,387.725006,361.59390299999995,4250750.0
2014-05-15,384.5,395.575012,383.024994,394.174988,367.609192,4733094.0
2014-05-16,400.0,427.0,393.825012,402.350006,375.233215,16434184.0
2014-05-19,407.950012,417.5,404.0,405.950012,378.590576,5261402.0
2014-05-20,408.0,410.799988,402.174988,408.024994,380.525757,3178516.0
2014-05-21,406.174988,407.25,402.5,404.75,377.471497,1821194.0
2014-05-22,406.0,407.5,399.0,401.299988,374.253998,3903228.0
2014-05-23,399.5,401.5,391.350006,394.825012,368.215393,4909468.0
2014-05-26,399.5,402.024994,395.0,398.575012,371.712646,8697616.0
2014-05-27,400.0,405.325012,394.174988,402.450012,375.326508,3809762.0
2014-05-28,399.950012,413.375,399.75,411.725006,383.97641,7177782.0
2014-05-29,411.299988,415.375,403.700012,405.125,377.821167,6842004.0
2014-05-30,407.5,411.399994,365.0,396.375,369.66098,16403772.0
2014-06-02,396.75,411.174988,396.75,409.700012,382.08786000000003,4041566.0
2014-06-03,411.5,413.924988,407.0,412.174988,384.39608799999996,1812074.0
2014-06-04,411.200012,414.850006,407.549988,408.350006,380.828827,1432170.0
2014-06-05,405.899994,407.700012,400.5,402.725006,381.990753,3837236.0
2014-06-06,406.5,410.5,400.5,407.625,386.638519,5282638.0
2014-06-09,410.950012,415.0,407.5,409.725006,388.63037099999997,4669960.0
2014-06-10,410.575012,411.799988,405.0,408.325012,387.30246,2499672.0
2014-06-11,408.5,414.924988,405.0,410.25,389.128357,3871886.0
2014-06-12,412.25,422.47500599999995,406.424988,419.924988,398.30523700000003,6366024.0
2014-06-13,422.0,428.0,415.825012,417.700012,396.194794,6106442.0
2014-06-16,415.5,421.39999400000005,415.149994,419.5,397.90213,2654940.0
2014-06-17,418.0,424.39999400000005,413.674988,423.27499400000005,401.48278799999997,3494060.0
2014-06-18,423.549988,425.700012,414.375,417.424988,395.933929,2687314.0
2014-06-19,418.549988,419.97500599999995,411.100006,412.875,391.618195,2360498.0
2014-06-20,413.0,415.875,409.674988,410.975006,389.816071,1484884.0
2014-06-23,412.0,413.274994,407.649994,410.725006,389.578888,2920422.0
2014-06-24,412.674988,416.375,412.5,414.5,393.15957599999996,2533112.0
2014-06-25,414.5,416.600006,411.5,412.049988,390.835663,3165312.0
2014-06-26,410.0,413.299988,404.325012,406.200012,385.286896,10904132.0
2014-06-27,408.924988,411.0,407.0,408.100006,387.089081,2571480.0
2014-06-30,409.950012,416.350006,409.950012,410.774994,389.626343,3088050.0
2014-07-01,411.5,413.975006,407.5,411.649994,390.456268,3820686.0
2014-07-02,415.399994,421.0,412.75,419.950012,398.328979,3813362.0
2014-07-03,420.5,422.64999400000005,415.674988,418.399994,396.85873399999997,3031370.0
2014-07-04,418.399994,429.47500599999995,417.549988,428.325012,406.272797,2815994.0
2014-07-07,429.950012,430.35000599999995,417.924988,420.22500599999995,398.589813,4065984.0
2014-07-08,422.0,424.174988,410.0,414.625,393.278107,3366136.0
2014-07-09,414.0,417.424988,409.0,415.149994,393.776093,2897776.0
2014-07-10,415.149994,424.0,406.125,411.674988,390.47997999999995,4928772.0
2014-07-11,410.549988,415.725006,404.399994,405.899994,385.002319,4599390.0
2014-07-14,407.5,410.0,403.575012,408.725006,387.681854,2460804.0
2014-07-15,410.375,414.399994,408.25,413.399994,392.11618,3046018.0
2014-07-16,414.75,419.25,408.950012,417.875,396.36084,4794650.0
2014-07-17,419.350006,419.5,414.75,415.899994,394.487488,2519550.0
2014-07-18,414.450012,418.399994,411.0,416.225006,394.795746,3644216.0
2014-07-21,420.85000599999995,423.47500599999995,412.625,413.725006,392.4245,4906828.0
2014-07-22,414.950012,421.325012,413.5,419.924988,398.30523700000003,3485176.0
2014-07-23,421.549988,422.5,417.5,418.149994,396.62161299999997,3924926.0
2014-07-24,418.0,422.0,416.5,421.125,399.443512,2139300.0
2014-07-25,420.5,424.89999400000005,417.075012,417.75,396.242279,5332976.0
2014-07-28,419.25,419.89999400000005,414.0,414.774994,393.42037999999997,1942476.0
2014-07-30,415.5,420.950012,413.424988,419.399994,397.80725099999995,2342690.0
2014-07-31,418.950012,419.950012,414.274994,417.0,395.530853,5950672.0
2014-08-01,413.024994,413.899994,406.0,407.725006,386.73336800000004,3414230.0
2014-08-04,409.5,411.350006,403.549988,406.5,385.571411,3681522.0
2014-08-05,408.5,411.5,404.950012,410.100006,388.98605299999997,3038552.0
2014-08-06,407.524994,409.774994,403.674988,405.0,384.148682,1690700.0
2014-08-07,406.450012,409.25,405.0,405.75,384.860046,1966870.0
2014-08-08,402.5,403.899994,397.5,398.075012,377.5802,3725340.0
2014-08-11,400.5,401.424988,395.700012,396.475006,376.062592,2813112.0
2014-08-12,400.5,404.25,396.0,403.600006,382.82070899999997,3301536.0
2014-08-13,405.0,407.875,401.325012,406.200012,385.286896,3919910.0
2014-08-14,407.049988,415.825012,406.649994,413.350006,392.068756,5936612.0
2014-08-18,415.0,417.25,411.799988,416.174988,394.74832200000003,3351084.0
2014-08-19,416.5,418.75,411.125,411.924988,390.717133,3946428.0
2014-08-20,414.5,417.299988,409.5,410.274994,389.1521,4717426.0
2014-08-21,411.0,417.600006,410.5,416.25,394.819427,3195240.0
2014-08-22,417.174988,424.375,414.024994,423.375,401.57763700000004,5007644.0
2014-08-25,421.5,426.39999400000005,418.600006,421.72500599999995,400.012604,3328032.0
2014-08-26,422.25,424.25,419.049988,421.25,399.562042,2082628.0
2014-08-27,423.0,423.0,417.0,418.299988,396.763916,2426484.0
2014-08-28,418.75,422.75,417.0,421.77499400000005,400.059967,3995726.0
2014-09-01,422.950012,424.5,419.299988,420.60000599999995,398.945526,2077328.0
2014-09-02,421.549988,430.549988,419.325012,429.60000599999995,407.482147,5721126.0
2014-09-03,432.5,432.5,425.799988,428.325012,406.272797,4617390.0
2014-09-04,429.02499400000005,429.5,424.25,425.924988,403.996307,3203484.0
2014-09-05,426.0,427.77499400000005,422.049988,424.22500599999995,402.38388100000003,1917604.0
2014-09-08,425.5,433.89999400000005,424.72500599999995,432.375,410.114258,4894172.0
2014-09-09,430.049988,434.950012,428.89999400000005,432.799988,410.517365,3830522.0
2014-09-10,432.5,432.5,427.049988,428.64999400000005,406.581024,2157126.0
2014-09-11,428.700012,431.549988,426.5,427.174988,405.18197599999996,3266432.0
2014-09-12,425.049988,429.0,424.47500599999995,427.85000599999995,405.82223500000003,3043278.0
2014-09-15,425.0,432.5,425.0,430.174988,408.027557,2904544.0
2014-09-16,430.5,431.02499400000005,424.0,425.5,403.59320099999997,2538134.0
2014-09-17,427.5,427.950012,421.049988,423.200012,401.41162099999997,3952948.0
2014-09-18,422.375,430.5,421.125,429.075012,406.984161,3326284.0
2014-09-19,430.0,432.5,425.700012,430.125,407.980072,3271054.0
2014-09-22,428.47500599999995,429.25,425.5,428.424988,406.36767599999996,3267158.0
2014-09-23,428.02499400000005,428.924988,422.799988,424.424988,402.573547,2358488.0
2014-09-24,423.549988,428.64999400000005,422.52499400000005,427.72500599999995,405.70367400000003,3332748.0
2014-09-25,426.5,432.799988,421.049988,424.97500599999995,403.09524500000003,8297980.0
2014-09-26,424.97500599999995,439.5,422.5,435.825012,413.386658,4941126.0
2014-09-29,436.5,438.674988,430.60000599999995,432.549988,410.28024300000004,4341134.0
2014-09-30,432.10000599999995,439.89999400000005,430.575012,436.325012,413.86096200000003,6017716.0
2014-10-01,433.0,435.575012,430.25,434.0,411.65560899999997,2935094.0
2014-10-07,432.5,433.5,427.049988,431.22500599999995,409.02346800000004,2513144.0
2014-10-08,430.27499400000005,435.0,429.14999400000005,433.799988,411.465881,1570192.0
2014-10-09,437.0,446.47500599999995,434.125,443.799988,420.95108,3825210.0
2014-10-10,441.52499400000005,442.575012,432.450012,433.64999400000005,411.32360800000004,2133490.0
2014-10-13,432.0,439.0,427.825012,438.39999400000005,415.829071,2688256.0
2014-10-14,442.5,442.97500599999995,432.575012,434.174988,411.821594,3633120.0
2014-10-15,434.174988,434.174988,434.174988,434.174988,411.821594,0.0
2014-10-16,434.200012,437.0,427.52499400000005,429.424988,407.316162,2766542.0
2014-10-17,430.125,444.049988,428.549988,442.625,419.83654800000005,4988960.0
2014-10-20,447.0,454.799988,445.075012,446.89999400000005,423.891418,4766002.0
2014-10-21,450.0,452.875,443.825012,447.77499400000005,424.721405,8018576.0
2014-10-22,452.52499400000005,453.174988,445.625,446.825012,423.820313,2285772.0
2014-10-27,449.52499400000005,453.64999400000005,447.075012,448.625,425.527649,3362384.0
2014-10-28,449.5,450.10000599999995,447.0,447.64999400000005,424.60284400000006,2901746.0
2014-10-29,450.10000599999995,451.25,445.0,445.77499400000005,422.824341,3948094.0
2014-10-30,444.950012,449.97500599999995,443.549988,448.325012,425.24307300000004,5369090.0
2014-10-31,450.049988,457.299988,448.674988,455.924988,432.451813,5052994.0
2014-11-03,457.60000599999995,459.64999400000005,452.700012,455.35000599999995,431.906403,3619824.0
2014-11-05,457.52499400000005,460.14999400000005,455.125,456.39999400000005,432.902344,3762090.0
2014-11-07,452.5,453.299988,446.825012,449.72500599999995,426.570984,4514246.0
2014-11-10,449.75,454.174988,446.5,452.325012,429.03714,3194878.0
2014-11-11,452.950012,458.64999400000005,451.200012,453.950012,430.57849100000004,2956704.0
2014-11-12,455.5,459.950012,452.075012,455.875,432.404358,4529332.0
2014-11-13,457.75,460.0,451.950012,457.97500599999995,434.396271,3694476.0
2014-11-14,459.10000599999995,466.5,455.875,465.049988,441.10699500000004,4219028.0
2014-11-17,465.0,467.0,454.0,459.47500599999995,435.81903099999994,6732042.0
2014-11-18,460.5,467.5,456.0,466.10000599999995,442.10296600000004,4594556.0
2014-11-19,467.52499400000005,468.85000599999995,461.075012,463.27499400000005,439.42340099999996,1727424.0
2014-11-20,463.97500599999995,463.97500599999995,456.049988,459.10000599999995,435.46337900000003,2385186.0
2014-11-21,460.60000599999995,467.5,457.02499400000005,466.424988,442.411224,4411904.0
2014-11-24,466.174988,475.0,464.049988,472.60000599999995,448.26831100000004,3658430.0
2014-11-25,471.5,479.39999400000005,469.5,476.77499400000005,452.228333,6078254.0
2014-11-26,469.89999400000005,479.950012,466.64999400000005,475.64999400000005,451.161224,4488214.0
2014-11-27,475.299988,476.89999400000005,471.5,474.075012,449.66735800000004,6605724.0
2014-11-28,474.0,482.950012,473.5,478.575012,453.935669,4625930.0
2014-12-01,479.14999400000005,481.22500599999995,474.10000599999995,475.0,450.54476900000003,3694564.0
2014-12-02,470.875,474.799988,469.60000599999995,471.64999400000005,447.367218,2258778.0
2014-12-03,471.0,472.02499400000005,466.0,466.549988,442.52975499999997,3330592.0
2014-12-04,470.0,472.125,466.0,470.700012,446.466095,3419552.0
2014-12-05,470.5,472.200012,467.85000599999995,471.375,447.106354,2037090.0
2014-12-08,472.5,472.5,462.5,463.575012,439.707947,2028564.0
2014-12-09,462.52499400000005,467.5,462.52499400000005,463.375,439.51821900000004,2436672.0
2014-12-10,463.049988,467.5,462.64999400000005,465.700012,441.723572,2782716.0
2014-12-11,464.950012,467.875,462.5,466.799988,442.766907,2409422.0
2014-12-12,466.5,468.10000599999995,464.5,465.75,441.77093499999995,2308414.0
2014-12-15,465.0,472.14999400000005,464.0,470.75,446.51355,3319314.0
2014-12-16,468.77499400000005,471.0,458.5,462.875,439.04400599999997,2494978.0
2014-12-17,463.0,466.25,458.0,460.924988,437.194336,3532008.0
2014-12-18,466.299988,468.25,461.02499400000005,467.02499400000005,442.980316,3246914.0
2014-12-19,472.52499400000005,474.5,466.25,470.72500599999995,446.48986799999994,3057054.0
2014-12-22,477.0,483.049988,471.25,481.85000599999995,457.042053,4147806.0
2014-12-23,479.85000599999995,486.97500599999995,477.674988,479.875,455.168762,3772040.0
2014-12-24,478.950012,482.39999400000005,470.549988,472.625,448.29202300000003,8332406.0
2014-12-26,475.200012,476.47500599999995,471.27499400000005,474.325012,449.90448,1683240.0
2014-12-29,475.049988,478.0,474.14999400000005,475.85000599999995,451.350983,1807400.0
2014-12-30,475.0,479.799988,471.375,478.22500599999995,453.603699,2840600.0
2014-12-31,478.0,478.64999400000005,474.875,475.799988,451.30352800000003,2496264.0
2015-01-01,475.5,477.200012,472.52499400000005,476.02499400000005,451.516937,1772470.0
2015-01-02,475.200012,484.64999400000005,475.200012,482.64999400000005,457.800873,2950192.0
2015-01-05,485.0,485.27499400000005,477.549988,478.575012,453.935669,2398000.0
2015-01-06,477.0,478.27499400000005,468.77499400000005,471.125,446.869232,4109840.0
2015-01-07,469.85000599999995,475.674988,468.125,472.5,448.17343099999994,2873056.0
2015-01-08,477.125,484.47500599999995,474.10000599999995,482.424988,457.587463,4762912.0
2015-01-09,486.450012,490.0,483.299988,487.825012,462.70947300000006,4492592.0
2015-01-12,484.700012,487.200012,482.25,483.52499400000005,458.630798,2063206.0
2015-01-13,484.47500599999995,485.97500599999995,477.85000599999995,481.674988,456.876038,2914174.0
2015-01-14,480.02499400000005,487.325012,479.85000599999995,481.950012,457.13690199999996,1842616.0
2015-01-15,495.0,499.10000599999995,485.375,496.575012,471.008942,5699238.0
2015-01-16,501.10000599999995,507.450012,499.27499400000005,500.674988,474.89782699999995,3910654.0
2015-01-19,506.625,510.0,501.47500599999995,502.27499400000005,476.41543600000006,2119746.0
2015-01-20,505.0,513.5,501.0,510.47500599999995,484.193298,4252902.0
2015-01-21,513.700012,516.474976,509.174988,509.97500599999995,483.71905499999997,3370306.0
2015-01-22,512.5,516.25,509.27499400000005,510.625,484.33560199999994,3235340.0
2015-01-23,515.0,524.0,512.200012,521.400024,494.55584699999997,4993956.0
2015-01-27,521.5,538.875,520.450012,537.025024,509.37637300000006,4981200.0
2015-01-28,535.0,546.599976,527.5,529.174988,501.93057300000004,5682470.0
2015-01-29,537.5,550.299988,530.5,547.5,519.312073,10283808.0
2015-01-30,547.275024,547.275024,532.125,538.674988,510.941467,5285208.0
2015-02-02,534.25,546.5,526.174988,540.799988,512.957092,2855176.0
2015-02-03,539.25,541.099976,527.650024,532.049988,504.657532,5100344.0
2015-02-04,531.5,540.400024,528.625,533.849976,506.36486799999994,3098756.0
2015-02-05,537.5,546.400024,535.174988,538.25,510.5383,4029574.0
2015-02-06,538.5,539.474976,525.025024,526.75,499.63040199999995,3451560.0
2015-02-09,523.5,525.875,517.25,520.049988,493.27533,2615948.0
2015-02-10,515.0,531.150024,515.0,527.224976,500.080933,4637876.0
2015-02-11,529.0,532.400024,526.5,529.200012,501.954254,2080794.0
2015-02-12,532.549988,540.950012,526.349976,538.0,510.30127000000005,2762870.0
2015-02-13,540.599976,541.0,531.799988,532.900024,505.463745,3857250.0
2015-02-16,537.900024,542.5,531.25,533.775024,506.293701,3694358.0
2015-02-18,533.775024,541.474976,528.525024,537.400024,509.73208600000004,2690846.0
2015-02-19,537.0,542.450012,531.900024,539.900024,512.1033940000001,2253502.0
2015-02-20,541.5,544.950012,534.25,536.525024,508.902191,3103012.0
2015-02-23,538.549988,540.775024,531.0,533.75,506.26998899999995,2790782.0
2015-02-24,535.150024,535.5,528.549988,533.825012,506.34115599999996,2923144.0
2015-02-25,535.0,537.400024,525.0,526.224976,499.13238499999994,2324262.0
2015-02-26,526.825012,528.0,517.549988,519.075012,492.350586,6213472.0
2015-02-27,522.724976,529.275024,522.724976,527.0,499.867554,5130892.0
2015-03-02,540.174988,549.5,534.0,541.275024,513.4075320000001,7192616.0
2015-03-03,543.224976,546.0,538.525024,541.674988,513.786926,3014674.0
2015-03-04,552.5,554.650024,530.0,532.650024,505.226654,6138812.0
2015-03-05,532.5,545.0,531.25,542.549988,514.616882,4851226.0
2015-03-09,538.525024,540.900024,528.0,529.5,502.2388,2877904.0
2015-03-10,531.0,531.125,522.5,526.275024,499.17984,2567418.0
2015-03-11,525.450012,530.950012,525.0,528.224976,501.029449,2732768.0
2015-03-12,530.049988,531.950012,525.549988,527.299988,500.15206900000004,3765418.0
2015-03-13,530.0,532.0,517.299988,521.325012,494.48467999999997,2713390.0
2015-03-16,522.5,528.950012,521.25,525.775024,498.70562699999994,2674386.0
2015-03-17,530.0,532.950012,521.424988,529.025024,501.788269,2684652.0
2015-03-18,530.075012,535.950012,526.599976,531.775024,504.3966980000001,2574166.0
2015-03-19,535.5,536.900024,524.349976,526.099976,499.013824,2686786.0
2015-03-20,525.5,529.75,522.974976,527.950012,500.768616,3241618.0
2015-03-23,527.974976,529.700012,523.0,523.875,496.903442,2723370.0
2015-03-24,521.650024,528.5,517.724976,518.974976,492.255646,4486782.0
2015-03-25,520.025024,523.349976,515.549988,517.125,490.500977,5304450.0
2015-03-26,513.450012,516.099976,501.049988,503.47500599999995,477.553711,17900310.0
2015-03-27,507.47500599999995,511.77499400000005,504.049988,507.325012,481.205475,5420448.0
2015-03-30,510.0,519.5,506.39999400000005,518.450012,491.757721,3477572.0
2015-03-31,519.950012,519.950012,507.424988,511.35000599999995,485.023254,2981128.0
2015-04-01,513.049988,518.424988,506.5,516.625,490.026703,1922098.0
2015-04-06,517.5,518.424988,509.89999400000005,515.974976,489.410126,3575586.0
2015-04-07,516.625,519.099976,511.825012,516.375,489.78958099999994,3098536.0
2015-04-08,520.025024,521.224976,515.025024,517.775024,491.11749299999997,2053072.0
2015-04-09,519.125,529.5,515.0,528.049988,500.86346399999996,3501392.0
2015-04-10,526.5,526.5,517.424988,521.325012,494.48467999999997,3059662.0
2015-04-13,520.0,523.150024,517.400024,519.400024,492.65884400000004,2281618.0
2015-04-15,520.0,524.349976,512.599976,515.825012,489.26791399999996,2446998.0
2015-04-16,514.0,516.775024,509.0,514.825012,488.319366,2805060.0
2015-04-17,512.549988,513.924988,508.02499400000005,509.125,482.91278099999994,2024506.0
2015-04-20,510.0,512.5,501.299988,502.549988,476.67627000000005,2594440.0
2015-04-21,502.5,507.200012,497.799988,501.5,475.68042,3255372.0
2015-04-22,503.25,510.5,496.75,506.549988,480.47033700000003,3382968.0
2015-04-23,510.02499400000005,512.099976,503.049988,506.75,480.660095,4813914.0
2015-04-24,509.450012,509.5,500.174988,503.22500599999995,477.31658899999996,3602622.0
2015-04-27,503.47500599999995,506.25,498.0,502.72500599999995,476.84231600000004,3685352.0
2015-04-28,499.77499400000005,505.72500599999995,495.049988,502.27499400000005,476.41543600000006,3971054.0
2015-04-29,502.0,504.75,494.0,496.575012,471.008942,3931782.0
2015-04-30,495.5,497.5,489.52499400000005,494.39999400000005,468.945892,7571842.0
2015-05-04,497.02499400000005,504.75,496.0,500.47500599999995,474.708191,1570724.0
2015-05-05,499.52499400000005,501.950012,492.924988,493.825012,468.40054299999997,2569002.0
2015-05-06,493.75,493.75,482.75,485.299988,460.31442300000003,5503848.0
2015-05-07,484.0,485.0,472.10000599999995,475.64999400000005,451.161224,5868332.0
2015-05-08,480.75,493.89999400000005,477.700012,491.0,465.72094699999997,5785966.0
2015-05-11,493.02499400000005,496.375,487.02499400000005,495.14999400000005,469.657288,3365672.0
2015-05-12,495.0,495.0,483.5,485.97500599999995,460.95468099999994,5553784.0
2015-05-13,487.924988,496.700012,485.799988,495.125,469.633606,3895924.0
2015-05-14,494.5,497.424988,487.0,495.52499400000005,470.013,2227594.0
2015-05-15,497.450012,498.77499400000005,492.10000599999995,495.049988,469.562439,4076812.0
2015-05-18,498.0,506.0,496.0,504.924988,478.929016,2856652.0
2015-05-19,503.174988,509.0,499.049988,503.77499400000005,477.83822599999996,2393174.0
2015-05-20,504.825012,513.400024,504.77499400000005,512.025024,485.66351299999997,2004420.0
2015-05-21,512.0,515.0,507.549988,512.349976,485.971741,1967190.0
2015-05-22,512.349976,514.5,509.174988,512.150024,485.782104,2344768.0
2015-05-25,514.200012,515.5,508.799988,511.77499400000005,485.42639199999996,2184530.0
2015-05-26,512.224976,515.099976,509.02499400000005,513.700012,487.252258,2453172.0
2015-05-27,511.89999400000005,520.0,510.700012,519.075012,492.350586,1609296.0
2015-05-28,519.525024,521.849976,511.10000599999995,514.700012,488.200775,4780580.0
2015-05-29,514.974976,527.0,513.575012,525.275024,498.231384,2529340.0
2015-06-01,524.474976,528.0,515.5,518.099976,491.42572,1920660.0
2015-06-02,519.200012,520.150024,502.450012,504.39999400000005,478.43109100000004,2363004.0
2015-06-03,504.5,508.5,499.0,502.77499400000005,476.889709,2912416.0
2015-06-04,504.424988,508.924988,497.5,507.47500599999995,481.347748,2778794.0
2015-06-05,505.125,509.25,501.25,505.875,479.830139,3376930.0
2015-06-08,502.125,506.125,497.77499400000005,501.72500599999995,475.893799,1905998.0
2015-06-09,502.5,503.0,498.549988,500.924988,475.13500999999997,3020130.0
2015-06-10,499.0,509.5,498.5,507.799988,481.65600599999993,3993124.0
2015-06-11,508.799988,509.27499400000005,497.35000599999995,500.10000599999995,474.352478,4547088.0
2015-06-12,500.5,505.424988,495.075012,504.575012,478.597046,3264172.0
2015-06-15,501.0,506.875,500.0,502.60000599999995,476.723755,2999914.0
2015-06-16,500.0,505.22500599999995,498.52499400000005,504.200012,478.241425,3005262.0
2015-06-17,504.5,506.75,499.75,502.35000599999995,476.486633,4843134.0
2015-06-18,502.950012,511.89999400000005,501.125,509.799988,483.55310099999997,4215858.0
2015-06-19,512.400024,517.474976,506.575012,515.25,488.72247300000004,1871162.0
2015-06-22,516.049988,528.450012,514.25,523.575012,496.618835,2724826.0
2015-06-23,526.0,530.599976,521.25,526.049988,498.96646100000004,2827590.0
2015-06-24,527.0,528.900024,521.349976,522.900024,495.978607,3133698.0
2015-06-25,524.125,535.424988,521.325012,532.5,505.08435099999997,8286784.0
2015-06-26,533.5,535.474976,525.75,531.424988,504.06469699999997,2823752.0
2015-06-29,522.450012,530.875,515.25,528.325012,501.12429800000007,3243918.0
2015-06-30,526.125,536.0,524.0,533.575012,506.10397300000005,3645068.0
2015-07-01,530.674988,538.5,530.025024,536.174988,508.570099,2485594.0
2015-07-02,532.5,533.849976,527.825012,529.099976,509.460754,2241722.0
2015-07-03,527.025024,538.075012,527.025024,537.125,517.187866,2019644.0
2015-07-06,532.025024,542.5,530.125,541.75,521.641296,1633890.0
2015-07-07,539.25,545.75,539.25,543.424988,523.254089,2070736.0
2015-07-08,539.549988,540.299988,533.0,534.424988,514.588135,2700338.0
2015-07-09,531.349976,538.450012,530.049988,537.025024,517.0916139999999,1398982.0
2015-07-10,534.900024,547.5,534.25,545.375,525.131714,2450044.0
2015-07-13,542.5,552.950012,542.5,548.075012,527.731506,3538042.0
2015-07-14,547.75,550.950012,543.0,545.924988,525.661255,2837058.0
2015-07-15,546.5,550.724976,545.400024,548.349976,527.996277,1924702.0
2015-07-16,549.400024,559.5,549.049988,557.349976,536.6621700000001,3655212.0
2015-07-17,559.700012,560.875,552.799988,555.275024,534.664246,1755494.0
2015-07-20,557.974976,559.5,553.5,557.625,536.9270019999999,2275634.0
2015-07-21,558.275024,564.0,546.549988,549.025024,528.646301,5514068.0
2015-07-22,548.200012,558.525024,544.325012,557.200012,536.517822,3643200.0
2015-07-23,556.450012,558.349976,550.049988,553.950012,533.388428,2541586.0
2015-07-24,551.575012,557.5,550.25,553.924988,533.364319,2380504.0
2015-07-27,551.950012,552.25,535.0,547.924988,527.587036,1664286.0
2015-07-28,547.0,556.950012,546.224976,554.25,533.677246,3172836.0
2015-07-29,552.549988,558.950012,552.525024,554.174988,533.605103,1971516.0
2015-07-30,553.5,558.5,550.549988,555.275024,534.664246,4731094.0
2015-07-31,557.799988,560.5,551.5,555.825012,535.193848,2824750.0
2015-08-03,556.375,558.75,546.724976,547.700012,527.370361,2172864.0
2015-08-04,549.049988,551.0,540.974976,543.224976,523.0615230000001,2695464.0
2015-08-05,546.075012,548.849976,542.599976,546.099976,525.829773,2061390.0
2015-08-06,545.950012,550.674988,542.724976,547.974976,527.635193,1871856.0
2015-08-07,546.974976,548.75,544.299988,546.325012,526.046387,1613570.0
2015-08-10,547.5,552.974976,544.0,547.325012,527.009277,1977188.0
2015-08-11,547.525024,549.424988,542.125,547.349976,527.0333860000001,1363844.0
2015-08-12,544.200012,547.450012,533.849976,535.224976,515.358459,3002870.0
2015-08-13,538.5,541.349976,533.299988,538.775024,518.776672,1732526.0
2015-08-14,541.549988,551.825012,539.950012,550.900024,530.45166,1800830.0
2015-08-17,549.525024,550.900024,537.900024,545.75,525.492798,1250106.0
2015-08-18,545.799988,548.049988,539.224976,543.174988,523.013367,928658.0
2015-08-19,542.424988,543.5,537.5,540.924988,520.846863,1502288.0
2015-08-20,534.0,542.375,534.0,537.349976,517.404541,1522426.0
2015-08-21,532.0,536.474976,525.5,530.650024,510.953278,3879486.0
2015-08-24,522.349976,522.349976,505.625,509.52499400000005,490.612396,7343164.0
2015-08-25,512.349976,516.150024,502.85000599999995,509.22500599999995,490.323517,6173960.0
2015-08-26,508.700012,514.5,504.5,506.75,487.940399,2786500.0
2015-08-27,512.5,517.224976,504.549988,511.049988,492.08078,6936716.0
2015-08-28,515.525024,521.375,509.700012,513.974976,494.89718600000003,2776568.0
2015-08-31,510.549988,516.450012,507.77499400000005,513.724976,494.65646399999997,1720730.0
2015-09-01,510.64999400000005,510.64999400000005,496.5,500.049988,481.489075,5234572.0
2015-09-02,502.549988,506.97500599999995,492.5,497.575012,479.10595700000005,4340844.0
2015-09-03,501.14999400000005,507.5,499.5,505.14999400000005,486.39977999999996,3253684.0
2015-09-04,501.10000599999995,503.0,490.0,498.02499400000005,479.539215,5702296.0
2015-09-07,500.5,504.89999400000005,490.0,492.22500599999995,473.954529,2690870.0
2015-09-08,493.35000599999995,505.0,488.5,502.02499400000005,483.390747,3722244.0
2015-09-09,507.25,512.5,502.5,508.14999400000005,489.28842199999997,3276560.0
2015-09-10,501.5,508.47500599999995,498.14999400000005,505.5,486.73678600000005,2231870.0
2015-09-11,507.25,510.0,503.39999400000005,505.25,486.496063,2150880.0
2015-09-14,504.424988,511.14999400000005,501.75,509.85000599999995,490.92532300000005,2530172.0
2015-09-15,508.97500599999995,509.825012,504.049988,506.575012,487.771912,2166364.0
2015-09-16,509.450012,514.049988,505.77499400000005,511.674988,492.682587,2127026.0
2015-09-18,517.5,531.0,515.575012,524.875,505.39267,3920584.0
2015-09-21,518.974976,527.5,518.174988,526.474976,506.93316699999997,2138344.0
2015-09-22,525.025024,530.0,512.650024,515.325012,496.19714400000004,3012606.0
2015-09-23,509.60000599999995,526.724976,509.325012,524.599976,505.127747,2580576.0
2015-09-24,523.5,527.0,518.0,525.700012,506.187042,4126418.0
2015-09-28,527.5,530.0,521.549988,523.200012,503.77981600000004,2888554.0
2015-09-29,516.0,536.950012,512.549988,532.400024,512.638306,5209420.0
2015-09-30,534.0,536.5,530.674988,534.400024,514.564087,4513898.0
2015-10-01,537.599976,538.450012,529.674988,533.825012,514.010437,2517394.0
2015-10-05,538.599976,552.400024,538.599976,549.174988,528.790588,4026686.0
2015-10-06,553.5,553.950012,541.5,542.974976,522.82074,2379482.0
2015-10-07,544.0,549.174988,541.674988,543.875,523.687317,2193134.0
2015-10-08,544.049988,545.349976,537.700012,541.549988,521.448669,1940954.0
2015-10-09,547.5,547.5,540.099976,543.075012,522.917053,1721614.0
